name,cr,size,ac,hp,legendary,str,dex,con,int,wis,cha,has_fly,has_swim,is_shapechanger,type_aberration,type_beast,type_celestial,type_construct,type_dragon,type_elemental,type_fey,type_fiend,type_giant,type_humanoid,type_monstrosity,type_ooze,type_plant,type_swarm,type_undead
imix,19.0,4,17,325,True,19.0,24.0,22.0,15.0,16.0,23.0,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
imp,1.0,0,13,10,False,6.0,17.0,13.0,11.0,12.0,14.0,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
intellect-devourer,2.0,0,12,21,False,6.0,14.0,13.0,12.0,11.0,10.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
invisible-stalker,6.0,2,14,104,False,16.0,19.0,14.0,10.0,15.0,11.0,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
iron-consul,2.0,2,16,45,False,17.0,11.0,16.0,12.0,15.0,16.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
iron-golem,16.0,3,20,210,False,24.0,9.0,20.0,3.0,11.0,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
jackal,0.0,1,12,3,False,8.0,15.0,11.0,3.0,12.0,6.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
jackalwere,0.5,2,12,18,False,11.0,15.0,11.0,13.0,11.0,10.0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
jarlaxle-baenre,15.0,2,24,123,True,12.0,22.0,14.0,20.0,16.0,19.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
juiblex,23.0,4,18,350,True,24.0,10.0,23.0,20.0,20.0,16.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
kenku,0.25,2,13,13,False,10.0,16.0,10.0,11.0,10.0,10.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ki-rin,12.0,4,20,152,True,21.0,16.0,16.0,19.0,20.0,20.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
killer-whale,3.0,4,12,90,False,19.0,10.0,13.0,3.0,12.0,7.0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
knight,3.0,2,18,52,False,16.0,11.0,14.0,11.0,11.0,15.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
kobold,0.125,1,12,5,False,7.0,15.0,9.0,8.0,7.0,8.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
kobold-dragonshield,1.0,1,15,44,False,12.0,15.0,14.0,8.0,9.0,10.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
kobold-inventor,0.25,1,12,13,False,7.0,15.0,12.0,8.0,7.0,8.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
kobold-scale-sorcerer,1.0,1,15,27,False,7.0,15.0,14.0,10.0,9.0,14.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
korred,7.0,1,17,102,False,23.0,14.0,20.0,10.0,15.0,9.0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
kraken,23.0,5,18,472,True,30.0,11.0,25.0,22.0,18.0,20.0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
kraken-priest,5.0,2,10,75,False,12.0,10.0,16.0,10.0,15.0,14.0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
kruthik-hive-lord,5.0,3,20,102,False,19.0,16.0,17.0,10.0,14.0,10.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
kuo-toa,0.25,2,13,18,False,13.0,10.0,11.0,11.0,10.0,8.0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
kuo-toa-archpriest,6.0,2,13,97,False,16.0,14.0,16.0,13.0,16.0,14.0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
kuo-toa-whip,1.0,2,11,65,False,14.0,10.0,14.0,12.0,14.0,11.0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
laeral-silverhand,17.0,2,18,228,False,13.0,17.0,20.0,20.0,20.0,19.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
lamia,4.0,3,13,97,False,16.0,13.0,15.0,14.0,15.0,16.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
lemure,0.0,2,7,13,False,10.0,5.0,11.0,1.0,11.0,3.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
leucrotta,3.0,3,14,67,False,18.0,14.0,15.0,9.0,12.0,6.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
leviathan,20.0,5,17,328,True,30.0,24.0,30.0,2.0,18.0,17.0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
lich,21.0,2,17,135,True,11.0,16.0,16.0,20.0,14.0,16.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
lion,1.0,3,12,26,False,17.0,15.0,13.0,3.0,12.0,8.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
lizard,0.0,0,10,2,False,2.0,11.0,10.0,1.0,8.0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
lizard-king-queen,4.0,2,15,78,False,17.0,12.0,15.0,11.0,11.0,15.0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
lizardfolk,0.5,2,15,22,False,15.0,10.0,13.0,7.0,12.0,7.0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
lizardfolk-shaman,2.0,2,13,27,False,15.0,10.0,13.0,10.0,15.0,8.0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
mage,6.0,2,12,40,False,9.0,14.0,11.0,17.0,12.0,11.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
magma-mephit,0.5,1,11,22,False,8.0,12.0,12.0,7.0,10.0,10.0,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
magmin,0.5,1,14,9,False,7.0,15.0,12.0,8.0,11.0,10.0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
male-steeder,0.25,2,12,13,False,15.0,12.0,14.0,2.0,10.0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
mammoth,6.0,4,13,126,False,24.0,9.0,21.0,3.0,11.0,6.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
manes,0.125,1,9,9,False,10.0,9.0,13.0,3.0,8.0,4.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
manshoon,13.0,2,19,126,False,10.0,14.0,12.0,23.0,15.0,16.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
manticore,3.0,3,14,68,False,17.0,16.0,17.0,7.0,12.0,8.0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
marid,11.0,3,17,229,False,22.0,12.0,26.0,18.0,17.0,18.0,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
marilith,16.0,3,18,189,False,18.0,20.0,20.0,18.0,16.0,20.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
martial-arts-adept,3.0,2,16,60,False,11.0,17.0,13.0,11.0,16.0,10.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
marut,25.0,3,22,432,False,28.0,12.0,26.0,19.0,15.0,18.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
master-of-souls,4.0,2,12,45,False,10.0,14.0,17.0,19.0,14.0,13.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
master-thief,5.0,2,16,84,False,11.0,18.0,14.0,11.0,11.0,12.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
mastiff,0.125,2,12,5,False,13.0,14.0,12.0,3.0,12.0,7.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
maurezhi,7.0,2,15,88,False,14.0,17.0,12.0,11.0,12.0,15.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
maw-demon,1.0,2,13,33,False,14.0,8.0,13.0,5.0,8.0,5.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
meazel,1.0,2,13,35,False,8.0,17.0,9.0,14.0,13.0,10.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
medusa,6.0,2,15,127,False,10.0,15.0,16.0,12.0,13.0,15.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
meenlock,2.0,1,15,31,False,7.0,15.0,12.0,11.0,10.0,8.0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
merfolk,0.125,2,11,11,False,10.0,13.0,12.0,11.0,11.0,12.0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
merregon,4.0,2,16,45,False,18.0,14.0,17.0,6.0,12.0,8.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
merrenoloth,3.0,2,13,40,False,8.0,17.0,10.0,17.0,14.0,11.0,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
merrow,2.0,3,13,45,False,18.0,10.0,15.0,8.0,10.0,9.0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
mezzoloth,5.0,2,18,75,False,18.0,11.0,16.0,7.0,10.0,11.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
mimic,2.0,2,12,58,False,17.0,12.0,15.0,5.0,13.0,8.0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
mind-flayer,7.0,2,15,71,False,11.0,12.0,12.0,19.0,17.0,17.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mindwitness,5.0,3,15,75,False,10.0,14.0,14.0,15.0,15.0,10.0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
minotaur,3.0,3,14,76,False,18.0,11.0,16.0,6.0,16.0,9.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
minotaur-skeleton,2.0,3,12,67,False,18.0,11.0,15.0,6.0,8.0,5.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
moloch,21.0,3,19,253,True,26.0,19.0,22.0,21.0,18.0,23.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
molydeus,21.0,4,19,216,True,28.0,22.0,25.0,21.0,24.0,24.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
monodrone,0.125,2,15,5,False,10.0,13.0,12.0,4.0,10.0,5.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
morkoth,11.0,2,17,130,False,14.0,14.0,14.0,20.0,15.0,13.0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mouth-of-grolantor,6.0,4,14,105,False,21.0,10.0,18.0,5.0,7.0,5.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
mud-mephit,0.25,1,11,27,False,8.0,12.0,12.0,9.0,11.0,7.0,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
mule,0.125,2,10,11,False,14.0,10.0,13.0,2.0,10.0,5.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
mummified-warrior,0.25,2,8,19,False,13.0,6.0,14.0,8.0,6.0,8.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
mummy,3.0,2,11,58,False,16.0,8.0,15.0,6.0,10.0,12.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
mummy-lord,15.0,2,17,97,True,18.0,10.0,17.0,11.0,18.0,16.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
myconid-adult,0.5,2,12,22,False,10.0,10.0,12.0,10.0,13.0,7.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
myconid-sovereign,2.0,3,13,60,False,12.0,10.0,14.0,13.0,15.0,10.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
myconid-sprout,0.0,1,10,7,False,8.0,10.0,10.0,8.0,11.0,5.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
nabassu,15.0,2,18,190,False,22.0,14.0,21.0,14.0,15.0,17.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
nagpa,17.0,2,19,187,False,9.0,15.0,12.0,23.0,18.0,21.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
nalfeshnee,13.0,3,18,184,False,21.0,10.0,22.0,19.0,12.0,15.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
narzugon,13.0,2,20,112,False,20.0,10.0,17.0,16.0,14.0,19.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
necromite-of-myrkul,0.5,2,11,13,False,10.0,13.0,15.0,16.0,11.0,10.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
needle-blight,0.25,2,12,11,False,12.0,12.0,13.0,4.0,8.0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
neogi,3.0,1,15,33,False,6.0,16.0,14.0,13.0,12.0,15.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
neogi-hatchling,0.125,0,11,7,False,3.0,13.0,10.0,6.0,10.0,9.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
neogi-master,4.0,2,15,71,False,6.0,16.0,14.0,16.0,12.0,18.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
neothelid,13.0,5,16,325,False,27.0,7.0,21.0,3.0,16.0,12.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
night-blade,0.25,2,12,11,False,11.0,15.0,12.0,10.0,11.0,14.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
night-hag,5.0,2,17,112,False,18.0,15.0,16.0,16.0,14.0,16.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
nightmare,3.0,3,13,68,False,18.0,15.0,16.0,10.0,13.0,15.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
nightwalker,20.0,4,14,297,False,22.0,19.0,24.0,6.0,9.0,8.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
nilbog,1.0,1,13,7,False,8.0,14.0,10.0,10.0,8.0,15.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
noble,0.125,2,15,9,False,11.0,12.0,11.0,12.0,14.0,16.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
nothic,2.0,2,15,45,False,14.0,16.0,16.0,13.0,10.0,8.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nupperibo,0.5,2,13,11,False,16.0,11.0,13.0,3.0,8.0,1.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
nycaloth,9.0,3,18,123,False,20.0,11.0,19.0,12.0,10.0,15.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
oblex-spawn,0.25,0,13,18,False,8.0,16.0,15.0,14.0,11.0,10.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
ochre-jelly,2.0,3,8,45,False,15.0,6.0,14.0,2.0,6.0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
octopus,0.0,1,12,3,False,4.0,15.0,11.0,3.0,10.0,4.0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
ogre,2.0,3,11,59,False,19.0,8.0,16.0,5.0,7.0,7.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ogre-battering-ram,4.0,3,14,59,False,19.0,8.0,16.0,5.0,7.0,7.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ogre-bolt-launcher,2.0,3,13,59,False,19.0,12.0,16.0,5.0,7.0,7.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ogre-chain-brute,3.0,3,11,59,False,19.0,8.0,16.0,5.0,7.0,7.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ogre-howdah,2.0,3,13,59,False,19.0,8.0,16.0,5.0,7.0,7.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ogre-zombie,2.0,3,8,85,False,19.0,6.0,18.0,3.0,6.0,5.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
ogremoch,20.0,5,20,526,True,26.0,11.0,28.0,11.0,15.0,22.0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
oinoloth,12.0,2,17,126,False,19.0,17.0,18.0,17.0,16.0,19.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
olhydra,18.0,4,18,324,True,21.0,22.0,24.0,17.0,18.0,23.0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
oni,7.0,3,16,110,False,19.0,11.0,16.0,14.0,12.0,15.0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
orc,0.5,2,13,15,False,16.0,12.0,16.0,7.0,11.0,10.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
orc-blade-of-ilneval,4.0,2,18,60,False,17.0,11.0,17.0,10.0,12.0,14.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
orc-claw-of-luthic,2.0,2,14,45,False,14.0,15.0,16.0,10.0,15.0,11.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
orc-eye-of-gruumsh,2.0,2,16,45,False,16.0,12.0,16.0,9.0,13.0,12.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
orc-hand-of-yurtrus,2.0,2,12,30,False,12.0,11.0,16.0,11.0,14.0,9.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
orc-red-fang-of-shargaas,3.0,2,15,52,False,11.0,16.0,15.0,9.0,11.0,9.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
orc-war-chief,4.0,2,16,93,False,18.0,12.0,18.0,11.0,11.0,16.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
orcus,26.0,4,17,405,True,27.0,14.0,25.0,20.0,20.0,25.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
orog,2.0,2,18,42,False,18.0,12.0,18.0,12.0,11.0,12.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
orthon,10.0,3,17,105,False,22.0,16.0,21.0,15.0,15.0,16.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
otyugh,5.0,3,14,114,False,16.0,11.0,19.0,6.0,13.0,6.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
owl,0.0,0,11,1,False,3.0,13.0,8.0,2.0,12.0,7.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
owlbear,3.0,3,13,59,False,20.0,12.0,17.0,3.0,12.0,7.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
panther,0.25,2,12,13,False,14.0,15.0,10.0,3.0,14.0,7.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
pegasus,2.0,3,12,59,False,18.0,15.0,16.0,10.0,15.0,13.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
pentadrone,2.0,3,16,32,False,15.0,14.0,12.0,10.0,10.0,13.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
peryton,2.0,2,13,33,False,16.0,12.0,13.0,9.0,12.0,10.0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
phase-spider,3.0,3,13,32,False,15.0,15.0,12.0,6.0,10.0,6.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
phoenix,16.0,5,18,175,True,19.0,26.0,25.0,2.0,21.0,18.0,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
piercer,0.5,2,15,22,False,10.0,13.0,16.0,1.0,7.0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
pit-fiend,20.0,3,19,300,False,26.0,14.0,24.0,22.0,18.0,24.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
pixie,0.25,0,15,1,False,2.0,20.0,8.0,10.0,14.0,15.0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
planetar,16.0,3,19,200,False,24.0,20.0,24.0,19.0,22.0,25.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
plesiosaurus,2.0,3,13,68,False,18.0,15.0,16.0,2.0,12.0,5.0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
poisonous-snake,0.125,0,13,2,False,2.0,16.0,11.0,1.0,10.0,3.0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
polar-bear,2.0,3,12,42,False,20.0,10.0,16.0,2.0,13.0,7.0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
pony,0.125,2,10,11,False,15.0,10.0,13.0,2.0,11.0,7.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
priest,2.0,2,13,27,False,10.0,10.0,12.0,13.0,16.0,13.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
pseudodragon,0.25,0,13,7,False,6.0,15.0,13.0,10.0,12.0,10.0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
pteranodon,0.25,2,13,13,False,12.0,15.0,10.0,2.0,9.0,5.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
purple-worm,15.0,5,18,247,False,28.0,7.0,22.0,1.0,8.0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
quadrone,1.0,2,16,22,False,12.0,14.0,12.0,10.0,10.0,11.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
quaggoth,2.0,2,13,45,False,17.0,12.0,16.0,6.0,12.0,7.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
quaggoth-spore-servant,1.0,2,13,45,False,17.0,12.0,16.0,2.0,6.0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
quasit,1.0,0,13,7,False,5.0,17.0,10.0,7.0,10.0,10.0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
quetzalcoatlus,2.0,4,13,30,False,15.0,13.0,13.0,2.0,10.0,5.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
quickling,1.0,0,16,10,False,4.0,23.0,13.0,10.0,12.0,7.0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
quipper,0.0,0,13,1,False,2.0,16.0,9.0,1.0,7.0,2.0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
rakshasa,13.0,2,16,110,False,14.0,17.0,18.0,13.0,16.0,20.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
rat,0.0,0,10,1,False,2.0,11.0,9.0,2.0,10.0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
raven,0.0,0,12,1,False,2.0,14.0,8.0,2.0,12.0,6.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
reaper-of-bhaal,2.0,2,15,27,False,11.0,20.0,13.0,15.0,12.0,16.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
red-abishai,19.0,2,22,255,False,23.0,16.0,19.0,14.0,15.0,19.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
red-dragon-wyrmling,4.0,2,17,75,False,19.0,10.0,17.0,12.0,11.0,15.0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
red-slaad,5.0,3,14,93,False,16.0,12.0,16.0,6.0,6.0,7.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
redcap,3.0,1,13,45,False,18.0,13.0,18.0,10.0,12.0,9.0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
reef-manta-ray,0.5,3,12,16,False,13.0,12.0,12.0,1.0,12.0,4.0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
reef-shark,0.5,2,12,22,False,14.0,13.0,13.0,1.0,10.0,4.0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
remorhaz,11.0,4,17,195,False,24.0,13.0,21.0,4.0,10.0,5.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
retriever,14.0,3,19,210,False,22.0,16.0,20.0,3.0,11.0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
revenant,5.0,2,13,136,False,18.0,14.0,18.0,13.0,16.0,18.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
rhinoceros,2.0,3,11,45,False,21.0,8.0,15.0,2.0,12.0,6.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
riding-horse,0.25,3,10,13,False,16.0,10.0,12.0,2.0,11.0,7.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
roc,11.0,5,15,248,False,28.0,10.0,20.0,3.0,10.0,9.0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
roper,5.0,3,20,93,False,18.0,8.0,17.0,7.0,16.0,6.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
rot-troll,9.0,3,16,138,False,18.0,13.0,22.0,5.0,8.0,4.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
rug-of-smothering,2.0,3,12,33,False,17.0,14.0,10.0,1.0,3.0,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
rust-monster,0.5,2,14,27,False,13.0,12.0,13.0,2.0,13.0,6.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
rutterkin,2.0,2,12,37,False,14.0,15.0,17.0,5.0,12.0,6.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
saber-toothed-tiger,2.0,3,12,52,False,18.0,14.0,15.0,3.0,12.0,8.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
sahuagin,0.5,2,12,22,False,13.0,11.0,12.0,12.0,13.0,9.0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
sahuagin-baron,5.0,3,16,76,False,19.0,15.0,16.0,14.0,13.0,17.0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
sahuagin-priestess,2.0,2,12,33,False,13.0,11.0,12.0,12.0,14.0,13.0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
salamander,5.0,3,15,90,False,18.0,14.0,15.0,11.0,10.0,12.0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
satyr,0.5,2,14,31,False,12.0,16.0,11.0,12.0,10.0,14.0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
scarecrow,1.0,2,11,36,False,11.0,13.0,11.0,10.0,10.0,13.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
