CR,Size_Rank,is_swarm,Type_aberration,Type_beast,Type_construct,Type_dragon,Type_elemental,Type_fiend,Type_giant,Type_humanoid,Type_monstrosity,Type_other,Type_undead,Is_Legendary,Is_Spellcaster,Log_Avg_HP,AC_Z,Strength_Z,Dexterity_Z,Constitution_Z,Intelligence_Z,Wisdom_Z,Charisma_Z,Max_Speed_Z,Trait_Count_MM,Action_Count_MM,Movement_Count_MM
3.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.970291913552122,-1.2432932421671663,-0.5198177036709836,-0.1268236570279203,-0.3150024471839255,-0.8268712334767233,-0.7886676202667634,-0.47195078031674675,-0.9514109000476559,0.125,0.0,0.3333333333333333
4.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.276666119016055,0.10595148967218501,-1.5192009342395496,0.7716675064481274,-0.3150024471839255,0.934539768187529,-0.22536660397547761,1.1222995366941224,-0.4342075901391517,0.25,0.5,0.3333333333333333
3.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5263605246161616,0.44326267263202285,-1.5192009342395496,0.47217045195611146,-0.3150024471839255,0.4061164676882534,-0.22536660397547761,0.5908827643571661,-0.4342075901391517,0.125,0.25,0.3333333333333333
4.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.07753744390572,-0.23135969328765282,-1.5192009342395496,0.7716675064481274,-0.3150024471839255,0.934539768187529,-0.22536660397547761,1.1222995366941224,-0.4342075901391517,0.25,0.5,0.3333333333333333
13.0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.4510384535657,0.44326267263202285,1.9786403727504314,-1.9238059839800157,1.3573908065153477,-1.355294533975999,0.901235428607094,0.059465992020209676,-0.4342075901391517,0.125,0.25,0.0
4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.713572066704308,-0.5686708762474907,-2.352020293046688,1.0711645609401432,-0.3150024471839255,0.934539768187529,-0.7886676202667634,-0.11767293209210913,0.08299571976935255,0.375,0.125,0.3333333333333333
2.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.8066624897703196,-0.5686708762474907,-0.8529454471938389,1.0711645609401432,-0.7928290910980036,0.4061164676882534,0.33793441231580823,0.7680216884694849,1.117402339586361,0.5,0.25,0.3333333333333333
3.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.7612001156935624,-0.9059820592073284,0.4795655268975825,-0.4263207115199362,1.1184774845583088,0.22997536752182815,-0.7886676202667634,0.059465992020209676,-0.4342075901391517,0.125,0.25,0.0
9.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.770684624465665,0.7805738555918607,-1.1860731907166941,1.0711645609401432,-0.07608912522688649,0.934539768187529,0.05628390417016531,1.1222995366941224,-0.4342075901391517,0.125,0.375,0.0
5.0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.543294782270004,0.10595148967218501,-0.8529454471938389,-1.6243089294879998,0.16282419673015255,-1.355294533975999,-1.3519686365580492,-1.180506476766022,-0.9514109000476559,0.0,0.125,0.3333333333333333
12.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.605170185988092,-0.9059820592073284,-0.8529454471938389,0.17267339746409557,-0.7928290910980036,1.63910416885323,0.6195849204614512,0.7680216884694849,-0.4342075901391517,0.125,0.0,0.0
2.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6109179126442243,-0.23135969328765282,-1.1860731907166941,1.0711645609401432,-0.5539157691409645,1.2868219685203794,-0.5070171121211206,0.4137438402448473,-0.4342075901391517,0.0,0.25,0.0
5.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.418840607796598,0.10595148967218501,-1.0195093189552666,1.3706616154321591,-0.3150024471839255,1.63910416885323,-0.5070171121211206,0.5908827643571661,-0.4342075901391517,0.125,0.625,0.3333333333333333
2.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.332204510175204,-1.2432932421671663,-1.0195093189552666,-0.1268236570279203,-1.2706557350120817,0.934539768187529,0.33793441231580823,0.2366049161325285,-0.4342075901391517,0.5,0.0,0.0
2.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.332204510175204,-1.2432932421671663,-1.0195093189552666,-0.1268236570279203,-1.2706557350120817,0.934539768187529,0.33793441231580823,0.2366049161325285,-0.4342075901391517,0.25,0.25,0.0
0.25,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.4849066497880004,-0.9059820592073284,-0.6863815754324112,0.47217045195611146,-0.7928290910980036,-0.12230683281102232,-0.5070171121211206,0.4137438402448473,0.08299571976935255,0.0,0.0,0.0
5.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.727387818712341,0.7805738555918607,0.4795655268975825,0.47217045195611146,0.16282419673015255,0.934539768187529,0.33793441231580823,0.7680216884694849,-0.4342075901391517,0.25,0.375,0.0
5.0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.74493212836325,-0.23135969328765282,0.8126932704204378,0.47217045195611146,0.4017375186871916,-1.7075767343088495,-0.7886676202667634,-1.8890621732152972,0.08299571976935255,0.0,0.0,0.3333333333333333
3.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.23410650459726,-0.5686708762474907,0.4795655268975825,0.47217045195611146,0.16282419673015255,-0.12230683281102232,0.05628390417016531,0.5908827643571661,2.669012269311874,0.125,0.125,0.3333333333333333
16.0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5.4510384535657,0.7805738555918607,1.8120765009890039,-1.025314820503968,1.3573908065153477,-0.29844793297744754,-0.22536660397547761,0.5908827643571661,-0.4342075901391517,0.125,0.375,0.3333333333333333
5.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8066624897703196,-0.5686708762474907,-0.18668996014812822,1.0711645609401432,-0.5539157691409645,-0.29844793297744754,-0.22536660397547761,0.9451606125818037,-0.4342075901391517,0.125,0.25,0.3333333333333333
11.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.897839799950911,1.1178850385516985,0.6461293986590101,0.47217045195611146,0.6406508406442306,0.5822575678546786,1.182885936752737,1.4765773849187602,1.117402339586361,0.25,0.375,0.3333333333333333
0.125,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.4849066497880004,-1.2432932421671663,-0.8529454471938389,-0.1268236570279203,-0.7928290910980036,0.05383426735540291,-0.5070171121211206,0.059465992020209676,0.08299571976935255,0.0,0.0,0.3333333333333333
10.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.663439094112067,0.7805738555918607,0.4795655268975825,1.670158669924175,0.16282419673015255,-0.8268712334767233,1.182885936752737,-0.11767293209210913,-0.4342075901391517,0.0,0.375,0.0
20.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.823045895483019,-0.23135969328765282,1.1458210139432932,1.670158669924175,2.074130772386465,-0.8268712334767233,-1.0703181284124064,-0.6490897044290656,0.08299571976935255,0.25,0.25,0.3333333333333333
7.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.276666119016055,0.10595148967218501,-0.6863815754324112,-0.4263207115199362,-0.7928290910980036,1.4629630686868047,1.182885936752737,0.9451606125818037,-0.4342075901391517,0.125,0.25,0.0
0.125,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.302585092994046,0.10595148967218501,-0.6863815754324112,-0.4263207115199362,-1.0317424130550426,0.22997536752182815,0.33793441231580823,0.7680216884694849,-0.4342075901391517,0.0,0.0,0.0
1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.0794415416798357,-0.5686708762474907,-1.1860731907166941,0.17267339746409557,-1.2706557350120817,-0.12230683281102232,-1.3519686365580492,0.5908827643571661,-0.4342075901391517,0.0,0.25,0.0
0.125,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.302585092994046,0.10595148967218501,-0.6863815754324112,-0.4263207115199362,-1.0317424130550426,0.22997536752182815,0.33793441231580823,0.7680216884694849,-0.4342075901391517,0.0,0.0,0.0
4.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.828641396489095,1.1178850385516985,-0.5198177036709836,1.3706616154321591,0.4017375186871916,-0.4745890331438728,-0.7886676202667634,-1.0033675526537031,1.117402339586361,0.375,0.25,0.0
3.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.219507705176107,0.44326267263202285,-0.5198177036709836,1.3706616154321591,0.16282419673015255,-0.4745890331438728,-0.22536660397547761,-1.0033675526537031,1.117402339586361,0.0,0.25,0.0
7.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.653960350157523,1.1178850385516985,0.6461293986590101,1.3706616154321591,0.8795641626012697,-0.12230683281102232,-0.22536660397547761,-1.0033675526537031,0.6001990296778568,0.125,0.25,0.0
2.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.871201010907891,0.44326267263202285,0.3130016551361548,1.3706616154321591,0.6406508406442306,-0.8268712334767233,-0.7886676202667634,-1.0033675526537031,1.117402339586361,0.0,0.0,0.0
13.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.442417710521793,0.44326267263202285,2.311768116273287,0.17267339746409557,1.1184774845583088,0.934539768187529,1.46453644489838,1.1222995366941224,0.6001990296778568,0.125,0.5,0.3333333333333333
3.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.970291913552122,0.7805738555918607,-0.18668996014812822,-0.7258177660119521,-0.3150024471839255,0.05383426735540291,-0.7886676202667634,-0.47195078031674675,-0.6928092450934038,0.125,0.625,0.0
6.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.713572066704308,-0.9059820592073284,-1.0195093189552666,0.17267339746409557,-1.0317424130550426,1.1106808683539544,-0.22536660397547761,-0.11767293209210913,-0.4342075901391517,0.0,0.0,0.0
5.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.442651256490317,0.10595148967218501,-0.5198177036709836,1.3706616154321591,-0.3150024471839255,0.4061164676882534,1.182885936752737,0.4137438402448473,-0.4342075901391517,0.125,0.125,0.0
16.0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.726847747587197,0.7805738555918607,0.14643778337472713,3.1676439423842546,0.16282419673015255,1.1106808683539544,0.6195849204614512,2.1851330813680354,0.08299571976935255,0.0,0.5,0.3333333333333333
26.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.916202062607435,2.46712977039105,2.311768116273287,0.17267339746409557,3.26869738217166,3.4005151705174823,1.182885936752737,2.3622720054803543,2.1518089594033696,0.5,0.5,0.6666666666666667
8.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.7535901911063645,-0.23135969328765282,1.4789487574661484,-1.3248118749959839,1.596304128472387,-0.650730133310298,-0.7886676202667634,-0.47195078031674675,-0.4342075901391517,0.0,0.125,0.0
8.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.3694478524670215,0.10595148967218501,-0.6863815754324112,0.7716675064481274,-0.3150024471839255,0.4061164676882534,-0.5070171121211206,-0.29481185620442796,-0.4342075901391517,0.25,0.25,0.0
0.125,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.302585092994046,0.10595148967218501,-0.6863815754324112,-0.4263207115199362,-1.0317424130550426,0.22997536752182815,0.33793441231580823,0.7680216884694849,-0.4342075901391517,0.0,0.0,0.0
10.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.003946305945459,0.44326267263202285,-1.1860731907166941,0.7716675064481274,-0.7928290910980036,0.7583986680211038,0.33793441231580823,1.2994384608064413,-0.4342075901391517,0.0,0.25,0.0
0.25,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.6390573296152584,-0.9059820592073284,-0.18668996014812822,0.47217045195611146,-0.5539157691409645,-0.4745890331438728,-0.7886676202667634,0.059465992020209676,-0.4342075901391517,0.0,0.0,0.0
1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1354942159291497,-0.5686708762474907,-0.6863815754324112,0.7716675064481274,-0.3150024471839255,-0.12230683281102232,-0.22536660397547761,0.9451606125818037,-0.4342075901391517,0.0,0.25,0.0
10.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.087596335232384,0.44326267263202285,0.4795655268975825,-0.1268236570279203,0.16282419673015255,0.934539768187529,0.901235428607094,0.2366049161325285,-0.4342075901391517,0.25,0.375,0.3333333333333333
2.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.219507705176107,-0.5686708762474907,0.14643778337472713,-0.4263207115199362,0.4017375186871916,-0.29844793297744754,-0.5070171121211206,-0.47195078031674675,-0.4342075901391517,0.0,0.0,0.0
0.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.833213344056216,0.7805738555918607,-0.3532538319095559,-1.025314820503968,-0.5539157691409645,-0.4745890331438728,-1.3519686365580492,-0.8262286285413843,-0.4342075901391517,0.0,0.25,0.0
3.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6888794541139363,0.7805738555918607,0.14643778337472713,-1.025314820503968,-0.07608912522688649,0.22997536752182815,-0.5070171121211206,0.2366049161325285,-0.4342075901391517,0.0,0.375,0.0
8.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.454347296253507,0.7805738555918607,0.8126932704204378,1.3706616154321591,1.3573908065153477,-0.8268712334767233,1.182885936752737,0.4137438402448473,0.08299571976935255,0.375,0.375,0.0
0.5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.4965075614664802,-1.2432932421671663,-0.020126088386700547,-0.7258177660119521,-0.3150024471839255,-0.12230683281102232,-0.7886676202667634,-0.11767293209210913,-0.6928092450934038,0.25,0.25,0.0
2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.828641396489095,0.10595148967218501,-0.18668996014812822,0.7716675064481274,0.16282419673015255,0.4061164676882534,-0.7886676202667634,-0.6490897044290656,-0.4342075901391517,0.0,0.25,0.0
0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6094379124341003,-1.5806044251270042,-0.8529454471938389,-1.025314820503968,-1.2706557350120817,-0.12230683281102232,-0.7886676202667634,-0.29481185620442796,-0.6928092450934038,0.0,0.0,0.0
0.5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.4849066497880004,-0.5686708762474907,0.14643778337472713,-0.7258177660119521,-0.5539157691409645,-1.355294533975999,-1.3519686365580492,-1.8890621732152972,-0.9514109000476559,0.125,0.0,0.0
14.0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.278114659230517,1.4551962215115364,1.312384885704721,0.17267339746409557,1.3573908065153477,0.5822575678546786,0.05628390417016531,0.9451606125818037,2.1518089594033696,0.5,0.625,0.6666666666666667
9.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.030437921392435,1.1178850385516985,0.8126932704204378,-0.7258177660119521,0.8795641626012697,0.22997536752182815,-0.7886676202667634,0.5908827643571661,1.117402339586361,0.125,0.125,0.3333333333333333
13.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.442417710521793,-0.9059820592073284,2.311768116273287,0.17267339746409557,1.1184774845583088,0.934539768187529,1.46453644489838,1.1222995366941224,0.6001990296778568,0.125,0.375,0.3333333333333333
17.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.313205979041787,1.4551962215115364,-0.020126088386700547,0.17267339746409557,0.4017375186871916,1.9913863691860805,2.8727889856265945,1.1222995366941224,0.6001990296778568,0.125,0.375,0.3333333333333333
5.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.276666119016055,1.1178850385516985,-0.3532538319095559,1.3706616154321591,-0.3150024471839255,0.05383426735540291,0.05628390417016531,0.059465992020209676,-0.4342075901391517,0.25,0.25,0.0
1.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.332204510175204,-0.23135969328765282,0.14643778337472713,0.17267339746409557,-0.7928290910980036,-1.355294533975999,0.05628390417016531,-0.29481185620442796,0.08299571976935255,0.25,0.0,0.0
2.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.4965075614664802,0.10595148967218501,-0.3532538319095559,0.7716675064481274,-0.3150024471839255,-0.12230683281102232,0.05628390417016531,-0.11767293209210913,-0.4342075901391517,0.125,0.25,0.0
5.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.07753744390572,0.44326267263202285,-0.5198177036709836,1.3706616154321591,-0.07608912522688649,-1.355294533975999,-0.7886676202667634,-1.8890621732152972,-0.4342075901391517,0.0,0.375,0.0
2.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.332204510175204,-0.5686708762474907,-0.8529454471938389,-1.025314820503968,-0.7928290910980036,0.4061164676882534,0.901235428607094,0.2366049161325285,-0.4342075901391517,0.125,0.0,0.0
0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.9444389791664403,-0.5686708762474907,-1.1860731907166941,0.7716675064481274,-0.07608912522688649,0.5822575678546786,-0.5070171121211206,-0.29481185620442796,-0.9514109000476559,0.25,0.0,0.0
5.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.844187086458591,-0.5686708762474907,1.312384885704721,-0.7258177660119521,1.3573908065153477,-0.12230683281102232,-0.7886676202667634,-1.180506476766022,0.6001990296778568,0.125,0.0,0.3333333333333333
8.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.3694478524670215,0.10595148967218501,0.14643778337472713,0.7716675064481274,-0.3150024471839255,0.4061164676882534,-0.5070171121211206,0.7680216884694849,-0.6928092450934038,0.375,0.25,0.0
8.0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.709530201312334,-0.23135969328765282,-0.8529454471938389,-1.025314820503968,-0.5539157691409645,1.2868219685203794,2.027837461189666,0.9451606125818037,-0.4342075901391517,0.5,0.125,0.3333333333333333
6.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.5217885770490405,-0.9059820592073284,-0.5198177036709836,0.47217045195611146,-0.3150024471839255,0.934539768187529,0.6195849204614512,1.1222995366941224,-0.4342075901391517,0.0,0.25,0.0
2.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.204692619390966,-0.9059820592073284,-0.8529454471938389,0.17267339746409557,-0.7928290910980036,0.5822575678546786,-0.7886676202667634,0.7680216884694849,-0.4342075901391517,0.0,0.25,0.0
8.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.852030263919617,-0.5686708762474907,-0.3532538319095559,0.7716675064481274,0.16282419673015255,0.7583986680211038,1.182885936752737,1.4765773849187602,0.08299571976935255,0.125,0.125,0.0
0.5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.4339872044851463,-0.9059820592073284,-0.020126088386700547,-0.4263207115199362,0.16282419673015255,0.05383426735540291,-0.22536660397547761,-0.29481185620442796,-0.4342075901391517,0.125,0.125,0.3333333333333333
2.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.970291913552122,-2.2552267910466797,-0.020126088386700547,-2.223303038472032,-0.3150024471839255,-1.5314356341424242,-1.9152696528493351,-1.8890621732152972,-0.9514109000476559,0.125,0.0,0.3333333333333333
11.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.236441962829949,1.1178850385516985,0.4795655268975825,0.17267339746409557,0.4017375186871916,1.1106808683539544,0.901235428607094,0.4137438402448473,-0.4342075901391517,0.25,0.375,0.6666666666666667
0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.9059820592073284,-1.8523286777624048,0.47217045195611146,-1.0317424130550426,-1.355294533975999,-0.7886676202667634,-1.3576454008783407,-0.4342075901391517,0.125,0.0,0.3333333333333333
9.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.852030263919617,-0.5686708762474907,-0.3532538319095559,-1.025314820503968,0.4017375186871916,0.5822575678546786,0.6195849204614512,1.2994384608064413,1.117402339586361,0.125,0.625,0.3333333333333333
2.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.091042453358316,-0.5686708762474907,-1.1860731907166941,0.17267339746409557,-1.2706557350120817,-0.12230683281102232,0.901235428607094,0.5908827643571661,-0.4342075901391517,0.125,0.25,0.0
2.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.23410650459726,-1.2432932421671663,0.6461293986590101,-1.6243089294879998,0.16282419673015255,-1.0030123336431485,-1.6336191447036923,-0.8262286285413843,0.08299571976935255,0.0,0.125,0.0
4.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.343805421853684,-1.2432932421671663,0.6461293986590101,-1.6243089294879998,0.16282419673015255,-1.0030123336431485,-1.6336191447036923,-0.8262286285413843,0.08299571976935255,0.0,0.125,0.0
2.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0943445622221,-0.5686708762474907,0.6461293986590101,-0.4263207115199362,0.16282419673015255,-1.0030123336431485,-1.6336191447036923,-0.8262286285413843,0.08299571976935255,0.0,0.125,0.0
3.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0943445622221,-1.2432932421671663,0.6461293986590101,-1.6243089294879998,0.16282419673015255,-1.0030123336431485,-1.6336191447036923,-0.8262286285413843,0.08299571976935255,0.0,0.25,0.0
7.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.709530201312334,0.44326267263202285,0.6461293986590101,-0.7258177660119521,0.16282419673015255,0.5822575678546786,-0.22536660397547761,0.5908827643571661,-0.4342075901391517,0.25,0.375,0.3333333333333333
3.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.970291913552122,-0.9059820592073284,0.6461293986590101,-1.025314820503968,-0.07608912522688649,-1.0030123336431485,-0.22536660397547761,-0.47195078031674675,0.08299571976935255,0.0,0.375,0.0
2.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0943445622221,-1.2432932421671663,0.6461293986590101,-1.6243089294879998,0.16282419673015255,-1.0030123336431485,-1.6336191447036923,-0.8262286285413843,0.08299571976935255,0.0,0.25,0.0
2.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0943445622221,0.10595148967218501,0.6461293986590101,-1.6243089294879998,0.16282419673015255,-1.0030123336431485,-1.6336191447036923,-0.8262286285413843,0.08299571976935255,0.0,0.0,0.0
2.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0943445622221,-1.2432932421671663,0.6461293986590101,-1.6243089294879998,0.16282419673015255,-0.12230683281102232,-1.6336191447036923,-0.8262286285413843,0.08299571976935255,0.0,0.125,0.0
2.0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0943445622221,-1.2432932421671663,0.6461293986590101,-1.6243089294879998,0.16282419673015255,-1.0030123336431485,-1.6336191447036923,-0.8262286285413843,0.08299571976935255,0.0,0.125,0.0
2.0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.454347296253507,-2.2552267910466797,0.6461293986590101,-2.223303038472032,0.6406508406442306,-1.355294533975999,-1.9152696528493351,-1.180506476766022,-0.4342075901391517,0.0,0.0,0.0
1.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.970291913552122,-0.9059820592073284,0.3130016551361548,-1.025314820503968,-0.3150024471839255,-0.650730133310298,-1.0703181284124064,-0.29481185620442796,-0.4342075901391517,0.0,0.125,0.0
17.0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.834810737062605,1.7925074044713742,1.6455126292275761,-1.025314820503968,1.1184774845583088,-0.12230683281102232,-0.22536660397547761,0.059465992020209676,-0.9514109000476559,0.0,0.5,0.0
20.0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.267200548541362,1.7925074044713742,1.8120765009890039,-0.7258177660119521,3.029784060214621,0.05383426735540291,0.6195849204614512,1.8308552331433978,0.6001990296778568,0.5,0.375,0.3333333333333333
12.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.787491742782046,0.7805738555918607,0.6461293986590101,1.0711645609401432,0.6406508406442306,1.1106808683539544,0.901235428607094,1.2994384608064413,0.08299571976935255,0.0,0.5,0.0
0.5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.833213344056216,-0.5686708762474907,-0.6863815754324112,0.17267339746409557,-0.7928290910980036,0.05383426735540291,0.05628390417016531,-0.11767293209210913,-0.4342075901391517,0.25,0.25,0.3333333333333333
1.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6888794541139363,-1.2432932421671663,-0.020126088386700547,-0.1268236570279203,-0.5539157691409645,-1.5314356341424242,-0.7886676202667634,-1.5347843249906596,0.08299571976935255,0.125,0.125,0.3333333333333333
0.125,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.6390573296152584,-1.2432932421671663,-0.18668996014812822,-1.025314820503968,-0.3150024471839255,-0.8268712334767233,-0.7886676202667634,-1.0033675526537031,-0.4342075901391517,0.25,0.125,0.0
18.0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5.783825182329737,1.1178850385516985,0.9792571421818654,2.568649833400223,2.074130772386465,1.1106808683539544,1.46453644489838,2.0079941572557165,3.186215579220378,0.5,0.375,0.3333333333333333
2.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.332204510175204,-0.5686708762474907,-0.8529454471938389,-1.025314820503968,-0.7928290910980036,0.4061164676882534,0.901235428607094,0.2366049161325285,-0.4342075901391517,0.125,0.0,0.0
5.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.189654742026425,1.1178850385516985,0.14643778337472713,-1.6243089294879998,-0.3150024471839255,0.05383426735540291,1.46453644489838,0.059465992020209676,-0.4342075901391517,0.25,0.125,0.0
3.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.912023005428146,-0.9059820592073284,-0.8529454471938389,0.17267339746409557,-0.7928290910980036,0.4061164676882534,0.05628390417016531,0.9451606125818037,-0.4342075901391517,0.125,0.125,0.0
11.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.472270673671475,1.4551962215115364,0.14643778337472713,-0.4263207115199362,2.3130440943435038,0.22997536752182815,-0.7886676202667634,-0.29481185620442796,-0.9514109000476559,0.0,0.25,0.0
7.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.787491742782046,0.7805738555918607,0.6461293986590101,-0.7258177660119521,0.16282419673015255,0.5822575678546786,-0.22536660397547761,0.5908827643571661,-0.4342075901391517,0.0,0.5,0.3333333333333333
9.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.770684624465665,1.1178850385516985,0.14643778337472713,-1.025314820503968,-0.3150024471839255,0.05383426735540291,1.182885936752737,0.2366049161325285,-0.4342075901391517,0.125,0.125,0.0
4.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.189654742026425,-0.23135969328765282,-0.5198177036709836,1.3706616154321591,-0.3150024471839255,0.05383426735540291,0.05628390417016531,0.5908827643571661,-0.4342075901391517,0.0,0.25,0.3333333333333333
0.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,-0.9059820592073284,-2.0188925495238323,0.47217045195611146,-1.2706557350120817,-1.355294533975999,-0.22536660397547761,-0.8262286285413843,18.702314876475505,0.25,0.0,0.3333333333333333
10.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.9344739331306915,-1.917915608086842,0.14643778337472713,-3.720788310932111,1.1184774845583088,1.1106808683539544,-0.7886676202667634,0.7680216884694849,-0.4342075901391517,0.375,0.0,0.3333333333333333
